StoreName,ProductName,DateKey,Sales,Predicted_Sales,Predicted_Sales_Lower,Predicted_Sales_Upper,Trend,Trend_Lower,Trend_Upper,Weekly_Seasonality,Yearly_Seasonality,Forecast End Date
Store3,Product4,20130214,19,14.984404563903809,5.6976637840271,24.227508544921875,20.467973709106445,20.467973709106445,20.467973709106445,-0.020377617329359055,-0.24753206968307495,20180211
Store3,Product4,20130215,17,17.055011749267578,7.371872425079346,26.771238327026367,20.474197387695312,20.474197387695312,20.474197387695312,0.07898377627134323,-0.24598349630832672,20180211
Store3,Product4,20130216,7,17.935466766357422,7.164328098297119,27.81182289123535,20.48042106628418,20.48042106628418,20.48042106628418,0.11970893293619156,-0.2439717799425125,20180211
Store3,Product4,20130217,23,19.487619400024414,9.331620216369629,29.0969181060791,20.486644744873047,20.486644744873047,20.486644744873047,0.19267012178897858,-0.24143487215042114,20180211
Store3,Product4,20130218,14,11.417036056518555,1.8269073963165283,21.623924255371094,20.492870330810547,20.492870330810547,20.492870330810547,-0.20455679297447205,-0.23832084238529205,20180211
Store3,Product4,20130219,15,13.829063415527344,4.589694976806641,24.201906204223633,20.499094009399414,20.499094009399414,20.499094009399414,-0.09079217910766602,-0.23458954691886902,20180211
Store3,Product4,20130220,15,14.233762741088867,4.428843021392822,23.602739334106445,20.50531768798828,20.50531768798828,20.50531768798828,-0.07563623785972595,-0.230213925242424,20180211
Store3,Product4,20130221,16,15.474756240844727,5.777951717376709,25.185523986816406,20.51154136657715,20.51154136657715,20.51154136657715,-0.020377617329359055,-0.225180983543396,20180211
Store3,Product4,20130222,13,17.634841918945313,7.333954334259033,26.774919509887695,20.517765045166016,20.517765045166016,20.517765045166016,0.07898377627134323,-0.21949243545532227,20180211
Store3,Product4,20130223,21,18.605899810791016,8.54670524597168,28.600046157836914,20.523990631103516,20.523990631103516,20.523990631103516,0.11970893293619156,-0.21316492557525635,20180211
Store3,Product4,20130224,25,20.251829147338867,10.463446617126465,30.3112850189209,20.530214309692383,20.530214309692383,20.530214309692383,0.19267012178897858,-0.20622988045215607,20180211
Store3,Product4,20130225,11,12.254303932189941,1.999501347541809,21.694719314575195,20.53643798828125,20.53643798828125,20.53643798828125,-0.20455679297447205,-0.1987328976392746,20180211
Store3,Product4,20130226,18,14.759389877319336,5.071775436401367,23.763628005981445,20.542661666870117,20.542661666870117,20.542661666870117,-0.09079217910766602,-0.19073280692100525,20180211
Store3,Product4,20130227,16,15.248576164245605,5.6945037841796875,25.141786575317383,20.548885345458984,20.548885345458984,20.548885345458984,-0.07563623785972595,-0.1823003739118576,20180211
Store3,Product4,20130228,13,16.569591522216797,7.261738300323486,26.64212989807129,20.555110931396484,20.555110931396484,20.555110931396484,-0.020377617329359055,-0.1735166758298874,20180211
Store3,Product4,20130301,18,18.803600311279297,8.704350471496582,27.90214729309082,20.56133460998535,20.56133460998535,20.56133460998535,0.07898377627134323,-0.16447113454341888,20180211
Store3,Product4,20130302,24,19.83637237548828,10.137345314025879,29.555662155151367,20.56755828857422,20.56755828857422,20.56755828857422,0.11970893293619156,-0.15525935590267181,20180211
Store3,Product4,20130303,28,21.53435707092285,11.792531967163086,31.520841598510742,20.573781967163086,20.573781967163086,20.573781967163086,0.19267012178897858,-0.1459808498620987,20180211
Store3,Product4,20130304,19,13.55618667602539,3.822286367416382,23.611421585083008,20.580005645751953,20.580005645751953,20.580005645751953,-0.20455679297447205,-0.13673655688762665,20180211
Store3,Product4,20130305,19,16.08981704711914,5.360917091369629,25.93111228942871,20.58622932434082,20.58622932434082,20.58622932434082,-0.09079217910766602,-0.12762632966041565,20180211
Store3,Product4,20130306,15,16.589637756347656,6.862606048583984,26.396564483642578,20.59245491027832,20.59245491027832,20.59245491027832,-0.07563623785972595,-0.11874645203351974,20180211
Store3,Product4,20130307,16,17.90921401977539,8.18912410736084,27.60354995727539,20.598678588867188,20.598678588867188,20.598678588867188,-0.020377617329359055,-0.11018725484609604,20180211
Store3,Product4,20130308,21,20.130020141601563,10.037540435791016,30.146326065063477,20.604902267456055,20.604902267456055,20.604902267456055,0.07898377627134323,-0.10203087329864502,20180211
Store3,Product4,20130309,19,21.133819580078125,12.120794296264648,30.95170021057129,20.611125946044922,20.611125946044922,20.611125946044922,0.11970893293619156,-0.09434914588928223,20180211
Store3,Product4,20130310,18,22.791826248168945,13.114204406738281,32.58416748046875,20.61734962463379,20.61734962463379,20.61734962463379,0.19267012178897858,-0.08720186352729797,20180211
Store3,Product4,20130311,13,14.741893768310547,5.087285995483398,25.205984115600586,20.62357521057129,20.62357521057129,20.62357521057129,-0.20455679297447205,-0.08063528686761856,20180211
Store3,Product4,20130312,19,17.21611976623535,7.877981185913086,26.80892562866211,20.629798889160156,20.629798889160156,20.629798889160156,-0.09079217910766602,-0.07468098402023315,20180211
Store3,Product4,20130313,23,17.643978118896484,7.651756286621094,27.726661682128906,20.636022567749023,20.636022567749023,20.636022567749023,-0.07563623785972595,-0.06935509294271469,20180211
Store3,Product4,20130314,22,18.88692283630371,8.674034118652344,28.699630737304688,20.64224624633789,20.64224624633789,20.64224624633789,-0.020377617329359055,-0.06465791910886765,20180211
Store3,Product4,20130315,20,21.028602600097656,11.028304100036621,30.523927688598633,20.648469924926758,20.648469924926758,20.648469924926758,0.07898377627134323,-0.06057404726743698,20180211
Store3,Product4,20130316,24,21.948427200317383,12.748090744018555,31.987295150756836,20.654695510864258,20.654695510864258,20.654695510864258,0.11970893293619156,-0.05707269906997681,20180211
Store3,Product4,20130317,25,23.523727416992188,12.96418285369873,33.51903533935547,20.660919189453125,20.660919189453125,20.660919189453125,0.19267012178897858,-0.054108627140522,20180211
Store3,Product4,20130318,13,15.372632026672363,5.938434600830078,24.663410186767578,20.667142868041992,20.667142868041992,20.667142868041992,-0.20455679297447205,-0.051623307168483734,20180211
Store3,Product4,20130319,14,17.7720947265625,8.26956844329834,27.810888290405273,20.67336654663086,20.67336654663086,20.67336654663086,-0.09079217910766602,-0.04954646900296211,20180211
Store3,Product4,20130320,19,18.12702178955078,8.417003631591797,28.793624877929687,20.679590225219727,20.679590225219727,20.679590225219727,-0.07563623785972595,-0.04779793694615364,20180211
Store3,Product4,20130321,24,19.306747436523438,9.392647743225098,29.129405975341797,20.685815811157227,20.685815811157227,20.685815811157227,-0.020377617329359055,-0.046289727091789246,20180211
Store3,Product4,20130322,17,21.39671516418457,11.77078628540039,30.858036041259766,20.692039489746094,20.692039489746094,20.692039489746094,0.07898377627134323,-0.044928327202796936,20180211
Store3,Product4,20130323,19,22.273231506347656,12.399356842041016,31.381237030029297,20.69826316833496,20.69826316833496,20.69826316833496,0.11970893293619156,-0.043617088347673416,20180211
Store3,Product4,20130324,26,23.81867790222168,14.496164321899414,34.129268646240234,20.704486846923828,20.704486846923828,20.704486846923828,0.19267012178897858,-0.04225873574614525,20180211
Store3,Product4,20130325,18,15.630070686340332,5.856001377105713,25.01300811767578,20.710710525512695,20.710710525512695,20.710710525512695,-0.20455679297447205,-0.04075784236192703,20180211
Store3,Product4,20130326,18,18.027557373046875,8.206428527832031,28.345556259155273,20.716934204101563,20.716934204101563,20.716934204101563,-0.09079217910766602,-0.039023254066705704,20180211
Store3,Product4,20130327,16,18.38959312438965,9.206391334533691,28.246570587158203,20.723159790039063,20.723159790039063,20.723159790039063,-0.07563623785972595,-0.03697042539715767,20180211
Store3,Product4,20130328,32,19.59131622314453,10.972221374511719,29.62691879272461,20.72938346862793,20.72938346862793,20.72938346862793,-0.020377617329359055,-0.034523531794548035,20180211
Store3,Product4,20130329,19,21.7177791595459,11.262404441833496,30.94985008239746,20.735607147216797,20.735607147216797,20.735607147216797,0.07898377627134323,-0.03161736577749252,20180211
Store3,Product4,20130330,21,22.639915466308594,13.383216857910156,31.77224349975586,20.741830825805664,20.741830825805664,20.741830825805664,0.11970893293619156,-0.028198983520269394,20180211
Store3,Product4,20130331,20,24.242881774902344,14.534590721130371,33.389652252197266,20.74805450439453,20.74805450439453,20.74805450439453,0.19267012178897858,-0.02422897331416607,20180211
Store3,Product4,20130401,26,16.10035514831543,6.356215476989746,25.1896915435791,20.75428009033203,20.75428009033203,20.75428009033203,-0.20455679297447205,-0.019682426005601883,20180211
Store3,Product4,20130402,27,18.573556900024414,9.067937850952148,27.732215881347656,20.7605037689209,20.7605037689209,20.7605037689209,-0.09079217910766602,-0.01454950962215662,20180211
Store3,Product4,20130403,26,19.012521743774414,9.06933879852295,29.201461791992187,20.766727447509766,20.766727447509766,20.766727447509766,-0.07563623785972595,-0.008835663087666035,20180211
Store3,Product4,20130404,19,20.29644012451172,11.645519256591797,30.245046615600586,20.772951126098633,20.772951126098633,20.772951126098633,-0.020377617329359055,-0.002561404835432768,20180211
Store3,Product4,20130405,25,22.508460998535156,13.413921356201172,31.830307006835938,20.7791748046875,20.7791748046875,20.7791748046875,0.07898377627134323,0.0042382292449474335,20180211
Store3,Product4,20130406,26,23.5129337310791,14.326101303100586,33.75113296508789,20.785400390625,20.785400390625,20.785400390625,0.11970893293619156,0.011514616198837757,20180211
Store3,Product4,20130407,25,25.196887969970703,14.690594673156738,34.46968078613281,20.791624069213867,20.791624069213867,20.791624069213867,0.19267012178897858,0.019206799566745758,20180211
Store3,Product4,20130408,14,17.110103607177734,7.1179656982421875,26.79845428466797,20.797847747802734,20.797847747802734,20.797847747802734,-0.20455679297447205,0.02724304236471653,20180211
Store3,Product4,20130409,23,19.65465545654297,10.420166015625,30.101776123046875,20.8040714263916,20.8040714263916,20.8040714263916,-0.09079217910766602,0.03554263710975647,20180211
Store3,Product4,20130410,28,20.15230941772461,10.256210327148437,29.79962921142578,20.81029510498047,20.81029510498047,20.81029510498047,-0.07563623785972595,0.04401790723204613,20180211
Store3,Product4,20130411,20,21.486785888671875,11.896820068359375,31.195926666259766,20.816518783569336,20.816518783569336,20.816518783569336,-0.020377617329359055,0.05257637798786163,20180211
Store3,Product4,20130412,23,23.74015235900879,14.063899993896484,33.31013488769531,20.822744369506836,20.822744369506836,20.822744369506836,0.07898377627134323,0.06112303212285042,20180211
Store3,Product4,20130413,33,24.771299362182617,15.056828498840332,34.19001007080078,20.828968048095703,20.828968048095703,20.828968048095703,0.11970893293619156,0.06956259906291962,20180211
Store3,Product4,20130414,25,26.47052574157715,17.154720306396484,35.81584167480469,20.83519172668457,20.83519172668457,20.83519172668457,0.19267012178897858,0.07780180871486664,20180211
Store3,Product4,20130415,21,18.365346908569336,8.423380851745605,27.867101669311523,20.841415405273438,20.841415405273438,20.841415405273438,-0.20455679297447205,0.08575161546468735,20180211
Store3,Product4,20130416,23,20.900531768798828,10.925930976867676,30.51582908630371,20.847639083862305,20.847639083862305,20.847639083862305,-0.09079217910766602,0.09332922101020813,20180211
Store3,Product4,20130417,19,21.37153434753418,11.657637596130371,32.12553787231445,20.853864669799805,20.853864669799805,20.853864669799805,-0.07563623785972595,0.10045996308326721,20180211
Store3,Product4,20130418,25,22.668685913085938,13.062731742858887,32.7867317199707,20.860088348388672,20.860088348388672,20.860088348388672,-0.020377617329359055,0.10707895457744598,20180211
Store3,Product4,20130419,26,24.87506866455078,15.325799942016602,34.98958206176758,20.86631202697754,20.86631202697754,20.86631202697754,0.07898377627134323,0.11313246190547943,20180211
Store3,Product4,20130420,27,25.846208572387695,14.88249397277832,35.51460266113281,20.872535705566406,20.872535705566406,20.872535705566406,0.11970893293619156,0.11857897788286209,20180211
Store3,Product4,20130421,26,27.477703094482422,17.921226501464844,37.3546028137207,20.878759384155273,20.878759384155273,20.878759384155273,0.19267012178897858,0.12338999658823013,20180211
Store3,Product4,20130422,16,19.27670669555664,10.222382545471191,28.606489181518555,20.884984970092773,20.884984970092773,20.884984970092773,-0.20455679297447205,0.1275504231452942,20180211
Store3,Product4,20130423,11,21.732423782348633,12.219895362854004,31.57485580444336,20.89120864868164,20.89120864868164,20.89120864868164,-0.09079217910766602,0.1310587078332901,20180211
Store3,Product4,20130424,19,22.115549087524414,12.481866836547852,30.91179084777832,20.897432327270508,20.897432327270508,20.897432327270508,-0.07563623785972595,0.13392654061317444,20180211
Store3,Product4,20130425,29,23.324316024780273,13.477421760559082,33.07848358154297,20.903656005859375,20.903656005859375,20.903656005859375,-0.020377617329359055,0.13617835938930511,20180211
Store3,Product4,20130426,29,25.443857192993164,15.913644790649414,35.65767288208008,20.909879684448242,20.909879684448242,20.909879684448242,0.07898377627134323,0.13785044848918915,20180211
Store3,Product4,20130427,21,26.32707405090332,16.59894371032715,36.05691146850586,20.916105270385742,20.916105270385742,20.916105270385742,0.11970893293619156,0.13898983597755432,20180211
Store3,Product4,20130428,27,27.87529945373535,17.954587936401367,37.86268997192383,20.92232894897461,20.92232894897461,20.92232894897461,0.19267012178897858,0.13965290784835815,20180211
Store3,Product4,20130429,19,19.57546043395996,9.98254108428955,29.91583251953125,20.928552627563477,20.928552627563477,20.928552627563477,-0.20455679297447205,0.13990384340286255,20180211
Store3,Product4,20130430,24,21.961013793945313,12.085465431213379,31.7887020111084,20.934776306152344,20.934776306152344,20.934776306152344,-0.09079217910766602,0.1398129016160965,20180211
Store3,Product4,20130501,15,22.277421951293945,12.443976402282715,31.838937759399414,20.94099998474121,20.94099998474121,20.94099998474121,-0.07563623785972595,0.139454647898674,20180211
Store3,Product4,20130502,27,23.430065155029297,14.323272705078125,32.856346130371094,20.947223663330078,20.947223663330078,20.947223663330078,-0.020377617329359055,0.13890597224235535,20180211
Store3,Product4,20130503,24,25.505126953125,15.645246505737305,35.313438415527344,20.953449249267578,20.953449249267578,20.953449249267578,0.07898377627134323,0.13824433088302612,20180211
Store3,Product4,20130504,23,26.351646423339844,16.2681941986084,36.461952209472656,20.959672927856445,20.959672927856445,20.959672927856445,0.11970893293619156,0.13754576444625854,20180211
Store3,Product4,20130505,40,27.875280380249023,18.6771183013916,37.69880676269531,20.965896606445313,20.965896606445313,20.965896606445313,0.19267012178897858,0.13688328862190247,20180211
Store3,Product4,20130506,19,19.54115867614746,9.739733695983887,29.855716705322266,20.97212028503418,20.97212028503418,20.97212028503418,-0.20455679297447205,0.13632513582706451,20180211
Store3,Product4,20130507,27,21.925331115722656,12.29706859588623,31.283174514770508,20.978343963623047,20.978343963623047,20.978343963623047,-0.09079217910766602,0.13593335449695587,20180211
Store3,Product4,20130508,25,22.246294021606445,11.853472709655762,32.45392990112305,20.984569549560547,20.984569549560547,20.984569549560547,-0.07563623785972595,0.13576257228851318,20180211
Store3,Product4,20130509,32,23.414836883544922,13.975872993469238,33.35200500488281,20.990793228149414,20.990793228149414,20.990793228149414,-0.020377617329359055,0.13585887849330902,20180211
Store3,Product4,20130510,32,25.516475677490234,15.79119873046875,36.464900970458984,20.99701690673828,20.99701690673828,20.99701690673828,0.07898377627134323,0.13625913858413696,20180211
Store3,Product4,20130511,23,26.394758224487305,16.543254852294922,35.39352035522461,21.00324058532715,21.00324058532715,21.00324058532715,0.11970893293619156,0.13699038326740265,20180211
Store3,Product4,20130512,25,27.9581298828125,18.89994239807129,37.86638641357422,21.009464263916016,21.009464263916016,21.009464263916016,0.19267012178897858,0.13806958496570587,20180211
Store3,Product4,20130513,25,19.64855194091797,10.198925971984863,29.08989906311035,21.015689849853516,21.015689849853516,21.015689849853516,-0.20455679297447205,0.13950365781784058,20180211
Store3,Product4,20130514,23,22.083467483520508,12.498992919921875,31.78856658935547,21.021913528442383,21.021913528442383,21.021913528442383,-0.09079217910766602,0.14128971099853516,20180211
Store3,Product4,20130515,22,22.45340919494629,12.301109313964844,32.62784957885742,21.02813720703125,21.02813720703125,21.02813720703125,-0.07563623785972595,0.14341551065444946,20180211
Store3,Product4,20130516,18,23.673809051513672,13.749688148498535,33.078208923339844,21.034360885620117,21.034360885620117,21.034360885620117,-0.020377617329359055,0.14586029946804047,20180211
Store3,Product4,20130517,19,25.82898712158203,16.860980987548828,35.603328704833984,21.040584564208984,21.040584564208984,21.040584564208984,0.07898377627134323,0.14859557151794434,20180211
Store3,Product4,20130518,28,26.7567081451416,17.44675064086914,36.36073684692383,21.046810150146484,21.046810150146484,21.046810150146484,0.11970893293619156,0.15158626437187195,20180211
Store3,Product4,20130519,30,28.3681640625,18.21114158630371,37.74671173095703,21.05303382873535,21.05303382873535,21.05303382873535,0.19267012178897858,0.1547919362783432,20180211
Store3,Product4,20130520,16,20.08234405517578,10.652718544006348,29.905126571655273,21.05925750732422,21.05925750732422,21.05925750732422,-0.20455679297447205,0.1581680029630661,20180211
Store3,Product4,20130521,19,22.55849838256836,12.600236892700195,31.882558822631836,21.065481185913086,21.065481185913086,21.065481185913086,-0.09079217910766602,0.16166721284389496,20180211
Store3,Product4,20130522,24,22.959829330444336,12.840156555175781,32.17369842529297,21.071704864501953,21.071704864501953,21.071704864501953,-0.07563623785972595,0.16524091362953186,20180211
Store3,Product4,20130523,24,24.20722007751465,15.099443435668945,34.047882080078125,21.07792854309082,21.07792854309082,21.07792854309082,-0.020377617329359055,0.16884049773216248,20180211
Store3,Product4,20130524,24,26.384761810302734,17.440900802612305,36.29592514038086,21.08415412902832,21.08415412902832,21.08415412902832,0.07898377627134323,0.17241868376731873,20180211
Store3,Product4,20130525,26,27.325529098510742,17.63976287841797,36.14204788208008,21.090377807617188,21.090377807617188,21.090377807617188,0.11970893293619156,0.1759306937456131,20180211
Store3,Product4,20130526,27,28.94465446472168,19.089479446411133,38.31123733520508,21.096601486206055,21.096601486206055,21.096601486206055,0.19267012178897858,0.17933546006679535,20180211
Store3,Product4,20130527,12,20.639400482177734,11.283280372619629,29.84496307373047,21.102825164794922,21.102825164794922,21.102825164794922,-0.20455679297447205,0.18259648978710175,20180211
Store3,Product4,20130528,17,23.11210060119629,13.896759033203125,32.72924041748047,21.10904884338379,21.10904884338379,21.10904884338379,-0.09079217910766602,0.18568278849124908,20180211
Store3,Product4,20130529,24,23.499887466430664,14.281113624572754,33.38243865966797,21.11527442932129,21.11527442932129,21.11527442932129,-0.07563623785972595,0.18856939673423767,20180211
Store3,Product4,20130530,23,24.730321884155273,15.183645248413086,33.97640609741211,21.121498107910156,21.121498107910156,21.121498107910156,-0.020377617329359055,0.19123788177967072,20180211
Store3,Product4,20130531,32,26.888416290283203,17.1783504486084,36.745357513427734,21.127721786499023,21.127721786499023,21.127721786499023,0.07898377627134323,0.1936766505241394,20180211
Store3,Product4,20130601,31,27.803604125976563,17.835912704467773,37.6433219909668,21.13394546508789,21.13394546508789,21.13394546508789,0.11970893293619156,0.1958809345960617,20180211
Store3,Product4,20130602,35,29.395889282226563,19.86014747619629,39.21204376220703,21.140169143676758,21.140169143676758,21.140169143676758,0.19267012178897858,0.1978527307510376,20180211
Store3,Product4,20130603,32,21.04158592224121,11.377120971679687,31.034687042236328,21.146394729614258,21.146394729614258,21.146394729614258,-0.20455679297447205,0.19960053265094757,20180211
Store3,Product4,20130604,28,23.486740112304687,13.790030479431152,33.30040740966797,21.152618408203125,21.152618408203125,21.152618408203125,-0.09079217910766602,0.20113886892795563,20180211
Store3,Product4,20130605,20,23.842872619628906,14.139632225036621,33.251461029052734,21.158842086791992,21.158842086791992,21.158842086791992,-0.07563623785972595,0.20248770713806152,20180211
Store3,Product4,20130606,21,25.044498443603516,14.872811317443848,34.81629943847656,21.16506576538086,21.16506576538086,21.16506576538086,-0.020377617329359055,0.20367179811000824,20180211
Store3,Product4,20130607,24,27.177661895751953,17.931909561157227,37.391239166259766,21.171289443969727,21.171289443969727,21.171289443969727,0.07898377627134323,0.20471982657909393,20180211
Store3,Product4,20130608,26,28.068096160888672,18.54479217529297,37.832008361816406,21.177513122558594,21.177513122558594,21.177513122558594,0.11970893293619156,0.20566360652446747,20180211
Store3,Product4,20130609,26,29.640439987182617,19.193941116333008,39.387115478515625,21.183738708496094,21.183738708496094,21.183738708496094,0.19267012178897858,0.20653711259365082,20180211
Store3,Product4,20130610,19,21.249691009521484,11.225662231445313,31.156951904296875,21.18996238708496,21.18996238708496,21.18996238708496,-0.20455679297447205,0.20737557113170624,20180211
